name,district,price,bedroom,wc,acreage,link
"Bán đất góc 2 mặt tiền đường 215 Hoàng hữu Nam , Tân Phú , Q9 - 5 tỷ 5","Quận 9 (TP. Thủ Đức), TPHCM",5 tỷ 500 triệu,4 PN,4 WC,50 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-dat-goc-2-mat-tien-duong-215-hoang-huu-nam-tan-phu-q9-5-ty-5-id21611973
"Bán nhà Huỳnh Tấn Phát, ngang 8m, 82m2, 2 căn riêng biệt, nhỉnh 5 tỷ","Quận 7, TPHCM",5 tỷ 800 triệu,1 PN,1 WC,83 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-nha-huynh-tan-phat-ngang-8m-82m2-2-can-rieng-biet-nhinh-5-ty-id22516385
Bán nhà mặt tiền đường Phan Khiêm Ích kế trường Võ Thị Sáu Phú Mỹ Hưng,"Quận 7, TPHCM",26 tỷ,5 PN,3 WC,82 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-mat-tien-duong-phan-khiem-ich-ke-truong-vo-thi-sau-phu-my-hung-id22219068
"Chỉ 17tr/m2, gấp bán 500m2 nhà C4 đất thổ cư, HX Gò Vấp KDL Bến Xưa","Quận 12, TPHCM",6 tỷ 900 triệu,5 PN,5 WC,111 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/chi-17tr-m2-gap-ban-500m2-nha-c4-dat-tho-cu-hx-go-vap-kdl-ben-xua-id22444231
"Siêu phẩm nhà 5 tầng, 58m2, hẻm xe hơi, ngay công viên Làng Hoa Gò Vấp","Quận Gò Vấp, TPHCM",8 tỷ 430 triệu,8 PN,4 WC,500 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/sieu-pham-nha-5-tang-58m2-hem-xe-hoi-ngay-cong-vien-lang-hoa-go-vap-id22516584
Bán nhà nguyên căn gồm 1 trệt + 1 lầu (phòng ngủ) + 1 sân thượng 1T650,"Quận Phú Nhuận, TPHCM",1 tỷ 650 triệu,4 PN,5 WC,58 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/ban-nha-nguyen-can-gom-1-tret-1-lau-phong-ngu-1-san-thuong-1t650-id22519024
Bán nhà mặt tiền Bà Huyện Thanh Quan quận 3 chỉ 350 triệu/m2,"Quận 3, TPHCM",37 tỷ,2 PN,2 WC,55 m2,https://mogi.vn/quan-3/mua-nha-mat-tien-pho/ban-nha-mat-tien-ba-huyen-thanh-quan-quan-3-chi-350-trieu-m2-id22500261
"Bán Nhà Mới Đẹp, hẻm ba gác sát HXH, XVNT P.21 BT 26M2, 2PN,chỉ 4 tỷ2","Quận Bình Thạnh, TPHCM",4 tỷ 200 triệu,2 PN,2 WC,110 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-moi-dep-hem-ba-gac-sat-hxh-xvnt-p-21-bt-26m2-2pn-chi-4-ty2-id22498141
"Lô góc 2 MT P.Phú Thọ Hòa 165m2 5 tầng 10x16 có 160tr/th, 22.5 tỷ TL","Quận Tân Phú, TPHCM",22 tỷ 500 triệu,2 PN,2 WC,26 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/lo-goc-2-mt-p-phu-tho-hoa-165m2-5-tang-10x16-co-160tr-th-22-5-ty-tl-id22125646
Góc Hai Mặt Tiền Tân Phước Q10 ( 6.5 * 22 ) 4 lầu 40 Tỷ,"Quận 10, TPHCM",40 tỷ,35 PN,35 WC,165 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/goc-hai-mat-tien-tan-phuoc-q10-6-5-22-4-lau-40-ty-id22519812
Mặt Tiền Kinh Doanh- ĐÀO DUY TỪ- Q.10- 4.2mx19m- Hầm- 5Tầng- Vuông Vức,"Quận 10, TPHCM",25 tỷ,6 PN,6 WC,137 m2,https://mogi.vn/quan-10/mua-nha-mat-tien-pho/mat-tien-kinh-doanh-dao-duy-tu-q-10-4-2mx19m-ham-5tang-vuong-vuc-id22027532
"Bán nhà trệt lầu đường 22 Nguyễn Xiển , Long Thạnh My , Quận 9","Quận 9 (TP. Thủ Đức), TPHCM",3 tỷ 900 triệu,8 PN,7 WC,80 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-tret-lau-duong-22-nguyen-xien-long-thanh-my-quan-9-id22442750
"Gấp Bán Biệt Thự Vườn Phan Văn Hớn - Hóc Môn - 177m2 - 10x18m - 6,99Tỷ","Huyện Hóc Môn, TPHCM",6 tỷ 990 triệu,2 PN,2 WC,54 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-biet-thu-lien-ke/gap-ban-biet-thu-vuon-phan-van-hon-hoc-mon-177m2-10x18m-6-99ty-id22483579
"Chỉ 6.49 tỷ nhà 4 Tầng Cư xá Bà Điểm, Quốc Lộ 22, 2 mặt tiền, KD/VP.","Huyện Hóc Môn, TPHCM",6 tỷ 490 triệu,5 PN,2 WC,177 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-mat-tien-pho/chi-6-49-ty-nha-4-tang-cu-xa-ba-diem-quoc-lo-22-2-mat-tien-kd-vp-id22509976
Mặt tiền Đồng Đen ngay Bàu Cát 7. DT: 4x18 nhà 4 lầu. Giá 13 tỷ,"Quận Tân Bình, TPHCM",13 tỷ,5 PN,4 WC,81 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/mat-tien-dong-den-ngay-bau-cat-7-dt-4x18-nha-4-lau-gia-13-ty-id22427782
Nhà 2 mặt hẻm 3 tầng 61m2 - Hẻm rộng 6m xe tải né - Nhỉnh 7 Tỷ,"Quận Bình Thạnh, TPHCM",7 tỷ 600 triệu,5 PN,6 WC,80 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-2-mat-hem-3-tang-61m2-hem-rong-6m-xe-tai-ne-nhinh-7-ty-id22420599
"Hẻm xe hơi Chợ Cây Quéo, 64m2 không quy hoạch, Ở hoặc xây mới, 6.4 tỷ","Quận Bình Thạnh, TPHCM",6 tỷ 400 triệu,4 PN,5 WC,61 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/hem-xe-hoi-cho-cay-queo-64m2-khong-quy-hoach-o-hoac-xay-moi-6-4-ty-id22423641
"Bán nhà 3 lầu mặt tiền Nam Hòa.  PLA, QUẬN 9 . ngang 5m5 giá 13 tỷ 5","Quận 9 (TP. Thủ Đức), TPHCM",13 tỷ 500 triệu,2 PN,2 WC,64 m2,https://mogi.vn/quan-9/mua-nha-mat-tien-pho/ban-nha-3-lau-mat-tien-nam-hoa-pla-quan-9-ngang-5m5-gia-13-ty-5-id21633952
"Bán nhà hẻm Huỳnh Tấn Phát,  5 x 13m, chỉ 5.5 tỷ","Quận 7, TPHCM",5 tỷ 500 triệu,12 PN,12 WC,137 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-nha-hem-huynh-tan-phat-5-x-13m-chi-5-5-ty-id22516390
"Gấp bán nhà HXH, sẵn 5 phòng cho thuê, Trung Chánh, Quận 12, 5.1x26","Huyện Hóc Môn, TPHCM",4 tỷ 300 triệu,3 PN,3 WC,65 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-hem-ngo/gap-ban-nha-hxh-san-5-phong-cho-thue-trung-chanh-quan-12-5-1x26-id22444223
"Nhà đẹp 4 tầng, 50m2, hẻm xe hơi, giáp Phú Nhuận","Quận Bình Thạnh, TPHCM",7 tỷ 150 triệu,5 PN,6 WC,127 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-dep-4-tang-50m2-hem-xe-hoi-giap-phu-nhuan-id22515948
"Quận 10, ngay BigC TÔ HIẾN THÀNH, ÔTÔ đậu cửa - 57M2, 4 TẦNG 4PN, NH","Quận 10, TPHCM",1 tỷ 815 triệu,2 PN,2 WC,55 m2,https://mogi.vn/quan-10/mua-nha-hem-ngo/quan-10-ngay-bigc-to-hien-thanh-oto-dau-cua-57m2-4-tang-4pn-nh-id22518099
"Nhà MTKD An Lạc Bình Tân 64m2 4x16 4PN, ở và kinh doanh, nhỉnh 6 tỷ TL","Quận Bình Tân, TPHCM",6 tỷ 200 triệu,4 PN,4 WC,57 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/nha-mtkd-an-lac-binh-tan-64m2-4x16-4pn-o-va-kinh-doanh-nhinh-6-ty-tl-id22169656
Chỉ 52 Tỷ - 202m2 - Biệt thự Lô Góc 3MT Nguyễn Cửu Vân P.17 Bình Thạnh,"Quận Bình Thạnh, TPHCM",52 tỷ,4 PN,4 WC,64 m2,https://mogi.vn/quan-binh-thanh/mua-nha-biet-thu-lien-ke/chi-52-ty-202m2-biet-thu-lo-goc-3mt-nguyen-cuu-van-p-17-binh-thanh-id22437537
Lạc Long Quân Tân Bình 4.2m x 17m - 4 Tầng hẻm xe tải chỉ 8.2 tỷ,"Quận Tân Bình, TPHCM",8 tỷ 200 triệu,5 PN,4 WC,202 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/lac-long-quan-tan-binh-4-2m-x-17m-4-tang-hem-xe-tai-chi-8-2-ty-id22499788
Nhà Đẹp Ở Ngay- NGUYỄN LÂM- P.7- Q.Phú Nhuận- 35m2(3.5x10)- 4Tầng- 4PN,"Quận Phú Nhuận, TPHCM",4 tỷ 800 triệu,4 PN,4 WC,80 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/nha-dep-o-ngay-nguyen-lam-p-7-q-phu-nhuan-35m2-3-5x10-4tang-4pn-id21986680
"Bán nhà trệt làu đường số 6 Long Bình , Quận 9","Quận 9 (TP. Thủ Đức), TPHCM",3 tỷ 800 triệu,4 PN,3 WC,35 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-tret-lau-duong-so-6-long-binh-quan-9-id22440445
"Nhà 2 MTKD Luỹ Bán Bích - Tân Phú - 8,4x15 - 5 Tầng - 80m2 - 11,6 Tỷ","Quận Tân Phú, TPHCM",11 tỷ 600 triệu,2 PN,3 WC,62 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/nha-2-mtkd-luy-ban-bich-tan-phu-8-4x15-5-tang-80m2-11-6-ty-id22483136
"Nhà mặt tiền ngang 9m, gần 150m2, Bà Điểm, An Sương cực rẻ chỉ 6.99 tỷ","Huyện Hóc Môn, TPHCM",6 tỷ 990 triệu,8 PN,7 WC,80 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-hem-ngo/nha-mat-tien-ngang-9m-gan-150m2-ba-diem-an-suong-cuc-re-chi-6-99-ty-id22503423
Nhà đẹp 4 tầng 102m2 - Dt: 5.6m x 19m - Hẻm ô tô - Điện Biên Phủ P.15,"Quận Bình Thạnh, TPHCM",8 tỷ,4 PN,2 WC,144 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-dep-4-tang-102m2-dt-5-6m-x-19m-hem-o-to-dien-bien-phu-p-15-id22326322
Vì cần tiền nên bán gấp nhà SHR giá rẻ ngay Đường LK56_Bình Tân 62m2,"Quận Bình Tân, TPHCM",1 tỷ 260 triệu,5 PN,5 WC,103 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/vi-can-tien-nen-ban-gap-nha-shr-gia-re-ngay-duong-lk56-binh-tan-62m2-id22525587
"Ngay Chợ Bà Chiểu, Bạch Đằng 67m2 CN đủ, 1/ gần MT, 3PN, 5.5 tỷ nhỉnh","Quận Bình Thạnh, TPHCM",5 tỷ 800 triệu,4 PN,3 WC,62 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ngay-cho-ba-chieu-bach-dang-67m2-cn-du-1-gan-mt-3pn-5-5-ty-nhinh-id22422198
"bán biệt thự đường 672, sát UBND Quận 9, PLB, Quận 9. giá 12 tỷ 500","Quận 9 (TP. Thủ Đức), TPHCM",12 tỷ 500 triệu,3 PN,2 WC,68 m2,https://mogi.vn/quan-9/mua-nha-biet-thu-lien-ke/ban-biet-thu-duong-672-sat-ubnd-quan-9-plb-quan-9-gia-12-ty-500-id21760602
"Nhà nát 110m2 - 4.6 x 24m, tiện xây mới, Huỳnh Tấn Phát, nhỉnh 5 tỷ","Quận 7, TPHCM",5 tỷ 750 triệu,5 PN,5 WC,124 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/nha-nat-110m2-4-6-x-24m-tien-xay-moi-huynh-tan-phat-nhinh-5-ty-id22516697
"Bán biệt thự khu Mỹ Thái, Phú Mỹ Hưng, vị trí kế căn góc thoáng mát","Quận 7, TPHCM",33 tỷ,2 PN,1 WC,110 m2,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/ban-biet-thu-khu-my-thai-phu-my-hung-vi-tri-ke-can-goc-thoang-mat-id22428815
"Gấp bán MT KD cafe Spa, HairSalon 47m2, lô góc 2 mặt thoáng, SHR","Quận Gò Vấp, TPHCM",3 tỷ 900 triệu,4 PN,3 WC,126 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/gap-ban-mt-kd-cafe-spa-hairsalon-47m2-lo-goc-2-mat-thoang-shr-id22439638
"Siêu phẩm!! Nhà 5 tầng, 64m2, hẻm xe hơi, thang máy đẳng cấp nhất","Quận Phú Nhuận, TPHCM",9 tỷ 650 triệu,2 PN,2 WC,55 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/sieu-pham-nha-5-tang-64m2-hem-xe-hoi-thang-may-dang-cap-nhat-id22515937
Nhà mới đẹp LÊ VĂN SỸ QUẬN 3- 77M2 - 4 TẦNG BTCT - HXH chỉ 2 tỷ 100 tr,"Quận 3, TPHCM",2 tỷ 100 triệu,7 PN,8 WC,64 m2,https://mogi.vn/quan-3/mua-nha-hem-ngo/nha-moi-dep-le-van-sy-quan-3-77m2-4-tang-btct-hxh-chi-2-ty-100-tr-id22518092
Bán nhà F.Sơn Kỳ Tân Phú 4m x 16m hẻm xe hơi chỉ 5.39 tỷ thương lượng,"Quận Tân Phú, TPHCM",5 tỷ 390 triệu,4 PN,5 WC,77 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-nha-f-son-ky-tan-phu-4m-x-16m-hem-xe-hoi-chi-5-39-ty-thuong-luong-id22483305
"Chỉ 4 Tỷ8 -38M2 , 2 Tầng ,Ngang 4,7m ,3PN , HXH Vũ Tùng P.2 Bình Thạnh","Quận Bình Thạnh, TPHCM",4 tỷ 800 triệu,3 PN,3 WC,60 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/chi-4-ty8-38m2-2-tang-ngang-4-7m-3pn-hxh-vu-tung-p-2-binh-thanh-id22340793
"MT khu Bình Phú Q6 ngay Metro 124m2 5T 5.2x24 SHR, giá chỉ 16,7 tỷ TL","Quận 6, TPHCM",16 tỷ 700 triệu,3 PN,2 WC,38 m2,https://mogi.vn/quan-6/mua-nha-mat-tien-pho/mt-khu-binh-phu-q6-ngay-metro-124m2-5t-5-2x24-shr-gia-chi-16-7-ty-tl-id22293704
Xe Hơi Đỗ Trong Nhà- HUỲNH VĂN BÁNH-Q.Phú Nhận- 46m2- 4Tầng- Vuông Vức,"Quận Phú Nhuận, TPHCM",8 tỷ 900 triệu,5 PN,6 WC,124 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/xe-hoi-do-trong-nha-huynh-van-banh-q-phu-nhan-46m2-4tang-vuong-vuc-id21908867
"Bán biệt thự liên kế Mỹ Văn 1, Q7, Phú Mỹ Hưng.","Quận 7, TPHCM",38 tỷ,4 PN,4 WC,46 m2,https://mogi.vn/quan-7/mua-nha-biet-thu-lien-ke/ban-biet-thu-lien-ke-my-van-1-q7-phu-my-hung-id21561754
"Bán nhà trệt lầu đường 22 phường phước long b , quận 9 - 2pn","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ 500 triệu,4 PN,4 WC,126 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-tret-lau-duong-22-phuong-phuoc-long-b-quan-9-2pn-id22431510
"Nhà HXH Đỗ Cổng - 5,3x17 - 93m2 - Nở Hậu - Đường Số 21 -P8 - GV - 4,9T","Quận Gò Vấp, TPHCM",4 tỷ 900 triệu,2 PN,2 WC,78 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-hxh-do-cong-5-3x17-93m2-no-hau-duong-so-21-p8-gv-4-9t-id22483042
"Nhà đẹp, 3 tầng, Tân Chánh Hiệp 10, HXH, Nợ Dí chỉ 5.3 tỷ trả giá là c","Quận 12, TPHCM",5 tỷ 400 triệu,3 PN,2 WC,93 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/nha-dep-3-tang-tan-chanh-hiep-10-hxh-no-di-chi-5-3-ty-tra-gia-la-c-id22489373
"Bán gấp nhà siêu phẩm 3 tầng 65m2 - Ngang 4,05m nở hậu- Full nội thất","Quận Bình Thạnh, TPHCM",6 tỷ 950 triệu,4 PN,4 WC,80 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-gap-nha-sieu-pham-3-tang-65m2-ngang-4-05m-no-hau-full-noi-that-id22524208
Nhanh kẻo KO KỊP KHÁCH ƠI CHỈ 1 TỶ 485 - 62M2 - 4* 16m HXH Lê Văn Quới,"Quận Bình Tân, TPHCM",1 tỷ 485 triệu,4 PN,4 WC,65 m2,https://mogi.vn/quan-binh-tan/mua-nha-hem-ngo/nhanh-keo-ko-kip-khach-oi-chi-1-ty-485-62m2-4-16m-hxh-le-van-quoi-id22525580
"Sát Quận 1, 3.95 x 14M, Xe hơi 5M ngủ nhà, 1 xẹc Lê Văn Duyệt, 6.49 tỷ","Quận Bình Thạnh, TPHCM",6 tỷ 490 triệu,3 PN,2 WC,62 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/sat-quan-1-3-95-x-14m-xe-hoi-5m-ngu-nha-1-xec-le-van-duyet-6-49-ty-id22422185
"Bán nhà mặt tiền khu phố Hàn, đường lớn Phan Khiêm Ích, Phú Mỹ Hưng","Quận 7, TPHCM",24 tỷ 500 triệu,3 PN,2 WC,55 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-mat-tien-khu-pho-han-duong-lon-phan-khiem-ich-phu-my-hung-id22476783
Bán nhà C4 Huỳnh Tấn Phát 5x21m hẻm lớn nhỉnh 6 tỷ,"Quận 7, TPHCM",6 tỷ 500 triệu,4 PN,4 WC,111 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/ban-nha-c4-huynh-tan-phat-5x21m-hem-lon-nhinh-6-ty-id22515476
"Bán nhà phố 5 tầng có thang máy thuộc khu phố Hàn Quốc, Phú Mỹ Hưng","Quận 7, TPHCM",23 tỷ 500 triệu,2 PN,2 WC,55 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-pho-5-tang-co-thang-may-thuoc-khu-pho-han-quoc-phu-my-hung-id22427674
"Gấp bán nhà Quang Trung Gò Vấp, HXH, Full nội thất sang trọng tặng lại","Quận Gò Vấp, TPHCM",6 tỷ 800 triệu,5 PN,5 WC,111 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/gap-ban-nha-quang-trung-go-vap-hxh-full-noi-that-sang-trong-tang-lai-id22407589
"Nhà 5 tầng, 70m2, hẻm xe hơi, ngay khu Cityland Nguyễn Văn Lượng","Quận Gò Vấp, TPHCM",8 tỷ 250 triệu,3 PN,4 WC,53 m2,https://mogi.vn/quan-go-vap/mua-nha-hem-ngo/nha-5-tang-70m2-hem-xe-hoi-ngay-khu-cityland-nguyen-van-luong-id22515903
Hẻm 6M xe hơi thông quận 3 - MỘT ĐỜI CHỦ - NGANG KHỦNG 6.5M - 51M2 CN,"Quận 3, TPHCM",1 tỷ 650 triệu,5 PN,6 WC,70 m2,https://mogi.vn/quan-3/mua-nha-hem-ngo/hem-6m-xe-hoi-thong-quan-3-mot-doi-chu-ngang-khung-6-5m-51m2-cn-id22518088
"MT Khuông Việt 155m2 7x23 bề thế dòng tiền 50tr/th đắc địa, 19.5 tỷ TL","Quận Tân Phú, TPHCM",19 tỷ 500 triệu,2 PN,2 WC,51 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/mt-khuong-viet-155m2-7x23-be-the-dong-tien-50tr-th-dac-dia-19-5-ty-tl-id22348337
Bán biệt thự Tân Sơn Nhì Tân Phú 6.7m x 18m 4 tầng chỉ 14.5 tỷ TL,"Quận Tân Phú, TPHCM",14 tỷ 500 triệu,4 PN,2 WC,155 m2,https://mogi.vn/quan-tan-phu/mua-nha-hem-ngo/ban-biet-thu-tan-son-nhi-tan-phu-6-7m-x-18m-4-tang-chi-14-5-ty-tl-id22463576
"Bán Nhà Hẻm Ba Gác thông Vạn Kiếp P.3 BT 4 Tầng BTCT 44M2, 4PN, 6 tỷ7","Quận Bình Thạnh, TPHCM",6 tỷ 700 triệu,6 PN,5 WC,120 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-hem-ba-gac-thong-van-kiep-p-3-bt-4-tang-btct-44m2-4pn-6-ty7-id22504000
"Khu Vip Sân Bay, ÔTô Đỗ Trong Nhà, HỒNG HÀ, 5mx20m, 4 Tầng, Hẻm 6m","Quận Tân Bình, TPHCM",19 tỷ 900 triệu,4 PN,5 WC,44 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/khu-vip-san-bay-oto-do-trong-nha-hong-ha-5mx20m-4-tang-hem-6m-id21982188
"Bán nhà trệt 2 lầu turm hẻm 1088 nguyễn duy trinh , long trường , Q.9","Quận 9 (TP. Thủ Đức), TPHCM",4 tỷ,4 PN,5 WC,100 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-tret-2-lau-turm-hem-1088-nguyen-duy-trinh-long-truong-q-9-id22425507
"Ngộp cần bán gấp mặt tiền Phan Đình phùng 4x15. Giá 10,3 tỷ.","Quận Tân Phú, TPHCM",10 tỷ 300 triệu,3 PN,4 WC,50 m2,https://mogi.vn/quan-tan-phu/mua-nha-mat-tien-pho/ngop-can-ban-gap-mat-tien-phan-dinh-phung-4x15-gia-10-3-ty-id22348761
"Nhà 3 tầng,  QL22, ngã tư Trung Chánh, HXH, Khu an ninh  chỉ 5.35 tỷ.","Huyện Hóc Môn, TPHCM",5 tỷ 350 triệu,3 PN,5 WC,60 m2,https://mogi.vn/huyen-hoc-mon/mua-nha-hem-ngo/nha-3-tang-ql22-nga-tu-trung-chanh-hxh-khu-an-ninh-chi-5-35-ty-id22481747
"Nhà ngộp cuối năm 72m2 - Hẻm ôtô - Chỉ 82tr/m2 - ko lộ giới, quy hoạch","Quận Bình Thạnh, TPHCM",7 tỷ 200 triệu,3 PN,3 WC,85 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-ngop-cuoi-nam-72m2-hem-oto-chi-82tr-m2-ko-lo-gioi-quy-hoach-id22445191
"Ngay công viên Tầm Vu, 5 Tầng đẹp, 5.3 x 10M, 2 Mặt thoáng thông, 5.9T","Quận Bình Thạnh, TPHCM",5 tỷ 900 triệu,3 PN,2 WC,87 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ngay-cong-vien-tam-vu-5-tang-dep-5-3-x-10m-2-mat-thoang-thong-5-9t-id22422180
"Chính chủ có căn nhà phố đang trống ở khu phố Hàn, Phú Mỹ Hưng cần bán","Quận 7, TPHCM",22 tỷ 500 triệu,3 PN,4 WC,54 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/chinh-chu-co-can-nha-pho-dang-trong-o-khu-pho-han-phu-my-hung-can-ban-id22473398
"Bán nhà 2 lầu đường 102 Lã Xuân Oai, TNPA.Q9 - DT : 58m2 . 5 tỷ 500","Quận 9 (TP. Thủ Đức), TPHCM",5 tỷ 500 triệu,5 PN,5 WC,111 m2,https://mogi.vn/quan-9/mua-nha-hem-ngo/ban-nha-2-lau-duong-102-la-xuan-oai-tnpa-q9-dt-58m2-5-ty-500-id21855939
Bài đăng Bán nhà Huỳnh Tấn Phát 6x16m nở hậu gần 120m2 chỉ hơn 5 tỷ,"Quận 7, TPHCM",5 tỷ 500 triệu,2 PN,2 WC,55 m2,https://mogi.vn/quan-7/mua-nha-hem-ngo/bai-dang-ban-nha-huynh-tan-phat-6x16m-no-hau-gan-120m2-chi-hon-5-ty-id22515458
"Bán nhà phố nội khu Hưng Gia 2, Phú Mỹ Hưng ưu tiên cho khách đầu tư","Quận 7, TPHCM",23 tỷ,3 PN,4 WC,120 m2,https://mogi.vn/quan-7/mua-nha-mat-tien-pho/ban-nha-pho-noi-khu-hung-gia-2-phu-my-hung-uu-tien-cho-khach-dau-tu-id22427672
"Bán nhà Tân Bình, 4 tầng, 4x10m, Ni Sư Huỳnh Liên, hẻm 4m, 1 tỷ 525 tr","Quận Tân Bình, TPHCM",1 tỷ 525 triệu,5 PN,5 WC,111 m2,https://mogi.vn/quan-tan-binh/mua-nha-hem-ngo/ban-nha-tan-binh-4-tang-4x10m-ni-su-huynh-lien-hem-4m-1-ty-525-tr-id22496783
"HXH, sổ vuông đét, ngay Chợ Cầu Quang Trung Tô Ký, CVPM Quang Trung","Quận 12, TPHCM",5 tỷ 390 triệu,4 PN,3 WC,43 m2,https://mogi.vn/quan-12/mua-nha-hem-ngo/hxh-so-vuong-det-ngay-cho-cau-quang-trung-to-ky-cvpm-quang-trung-id22405245
"Siêu phẩm 4 tầng, 56m2, ngay cầu Thị Nghè - Giáp Quận 1","Quận Bình Thạnh, TPHCM",8 tỷ 850 triệu,1 PN,1 WC,90 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/sieu-pham-4-tang-56m2-ngay-cau-thi-nghe-giap-quan-1-id22515478
Nhà mới xinh - nội thất đẹp - DIỆN TÍCH LỚN - SỔ NỞ HẬU TÀI LỘC Đ.XVNT,"Quận Bình Thạnh, TPHCM",1 tỷ 425 triệu,4 PN,5 WC,46 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/nha-moi-xinh-noi-that-dep-dien-tich-lon-so-no-hau-tai-loc-d-xvnt-id22518081
Bán nhà Ba Văn Tân Bình hẻm nhựa 8m 4.5m x 13m chỉ 9.2 tỷ thương lượn.,"Quận Tân Bình, TPHCM",9 tỷ 200 triệu,3 PN,3 WC,42 m2,https://mogi.vn/quan-tan-binh/mua-nha-mat-tien-pho/ban-nha-ba-van-tan-binh-hem-nhua-8m-4-5m-x-13m-chi-9-2-ty-thuong-luon-id22462257
"Mặt tiền Bình Tân 226m2 12x19 gần BXMT tiện xây mới, giá 18.5 tỷ TL","Quận Bình Tân, TPHCM",18 tỷ 500 triệu,7 PN,5 WC,60 m2,https://mogi.vn/quan-binh-tan/mua-nha-mat-tien-pho/mat-tien-binh-tan-226m2-12x19-gan-bxmt-tien-xay-moi-gia-18-5-ty-tl-id22358537
"Bán Nhà Mới Đẹp , HXH , gần MT Nguyễn Thượng Hiền P.5 BT 45M2, 7 tỷ95","Quận Bình Thạnh, TPHCM",7 tỷ 950 triệu,4 PN,3 WC,226 m2,https://mogi.vn/quan-binh-thanh/mua-nha-hem-ngo/ban-nha-moi-dep-hxh-gan-mt-nguyen-thuong-hien-p-5-bt-45m2-7-ty95-id22495947
"Hẻm 5m, Xe Hơi Đỗ Trong Nhà ĐÀO DUY ANH, 70m2, 3Lầu,5 Căn Ra Mặt Tiền","Quận Phú Nhuận, TPHCM",11 tỷ,4 PN,5 WC,45 m2,https://mogi.vn/quan-phu-nhuan/mua-nha-hem-ngo/hem-5m-xe-hoi-do-trong-nha-dao-duy-anh-70m2-3lau-5-can-ra-mat-tien-id21950892
